MEAS_DT,BURST_ID,ROWS,DUR_S,VIB-TOP_RMS,VIB-TOP_KUR,VIB-TOP_CRF,VIB-TOP_PTP,VIB-TOP_STD,VIB-BOT_RMS,VIB-BOT_KUR,VIB-BOT_CRF,VIB-BOT_PTP,VIB-BOT_STD,CUR-MTR_RMS,CUR-MTR_KUR,CUR-MTR_CRF,CUR-MTR_PTP,CUR-MTR_STD
2024-11-19 12:43:28.612,B24-00572,45,4.4,0.038794,-0.699895,2.255276,0.162931,0.039232,0.04092,0.031063,2.437114,0.195356,0.041382,86.856082,-1.660141,1.392474,231.84111,87.837538
2024-11-20 01:31:11.125,B24-00573,31,3.0,0.02583,-1.112164,1.887228,0.095583,0.026257,0.040552,-0.589211,2.258152,0.152463,0.041222,88.955919,-1.734034,1.332013,232.59702,90.426364
2024-11-20 14:18:52.238,B24-00574,17,1.6,0.047694,-0.097434,2.20108,0.17517,0.049161,0.05262,-1.253511,1.759621,0.159195,0.05424,86.690052,-1.728804,1.354257,231.26056,89.35806
2024-11-21 15:54:10.265,B24-00576,50,4.9,0.033817,-0.41473,2.467277,0.153178,0.03416,0.045805,-0.64941,2.059047,0.18482,0.04627,85.983254,-1.624563,1.354541,232.93176,86.856202
2024-11-22 04:41:53.278,B24-00577,50,4.9,0.036526,-0.58531,2.149346,0.155767,0.036897,0.039534,-0.530057,2.269433,0.165973,0.039935,86.083252,-1.627808,1.354065,232.91233,86.957216
2024-11-22 17:29:36.291,B24-00578,45,4.4,0.029185,-0.923362,1.972941,0.113192,0.029515,0.044321,-0.605151,2.243321,0.187068,0.044821,83.058221,-1.520945,1.534323,232.69036,83.996762
2024-11-23 06:17:18.805,B24-00579,30,2.9,0.043997,-1.105003,1.817314,0.15462,0.044749,0.053207,-0.469991,2.309605,0.222921,0.054116,84.732795,-1.577633,1.465443,230.31094,86.181324
2024-11-23 19:04:59.818,B24-00580,19,1.8,0.039214,-1.166248,1.694855,0.127441,0.040288,0.033973,-0.484068,1.932382,0.127441,0.034904,85.791503,-1.684533,1.477039,229.62763,88.142391
2024-11-24 07:52:39.731,B24-00581,5,0.4,0.070598,1.547051,1.755332,0.211296,0.078931,0.142234,-3.033524,1.28476,0.336669,0.159023,83.505983,-1.288923,1.522975,230.848339,93.362527
2024-11-24 20:40:18.244,B24-00582,50,4.9,0.061403,-0.975397,2.05674,0.235512,0.062027,0.044589,-0.063861,2.419335,0.192143,0.045041,87.652127,-1.547913,1.421327,247.96024,88.542019
2024-11-25 09:28:01.258,B24-00583,50,4.9,0.060279,-0.472062,2.215959,0.263158,0.060891,0.05087,0.031579,2.503937,0.222218,0.051386,82.511625,-1.592193,1.374497,225.90294,83.349328
2024-11-25 22:15:44.271,B24-00584,44,4.3,0.063785,-0.239471,2.624012,0.301429,0.064522,0.125405,-1.145018,2.046985,0.447012,0.126855,131.915166,-1.298888,1.675965,405.3946,133.440247
2024-11-26 11:03:26.684,B24-00585,30,2.9,0.059134,1.869071,2.734656,0.308389,0.060145,0.147535,-1.360216,1.744485,0.46604,0.150057,145.208254,-1.366598,1.701033,453.56994,147.690626
2024-11-26 23:51:07.697,B24-00586,18,1.7,0.072971,-1.377652,1.693174,0.228996,0.075086,0.049695,0.316994,2.333492,0.2084,0.051136,83.528664,-1.666332,1.411109,223.85493,85.950286
2024-11-27 12:38:47.511,B24-00587,4,0.3,0.063342,-4.088508,1.314976,0.151691,0.073141,0.131783,-2.151117,1.461602,0.314668,0.15217,71.259389,-1.022212,1.38784,191.646715,82.283255
2024-11-29 03:01:51.950,B24-00590,44,4.3,0.115566,-0.317151,2.569729,0.495025,0.116902,0.122616,-0.155362,2.801031,0.537044,0.124034,121.395934,-1.369533,1.650686,367.24644,122.799402
2024-11-29 15:49:34.364,B24-00591,42,4.1,0.050882,0.329502,2.530785,0.230721,0.051499,0.052297,-0.812817,2.339801,0.210103,0.052931,80.948011,-1.555918,1.491675,220.84608,81.929235
2024-11-30 04:37:16.577,B24-00592,30,2.9,0.066518,0.669467,2.739688,0.294708,0.067655,0.172038,-1.295551,1.764765,0.587509,0.174979,152.358533,-1.35021,1.729096,482.14835,154.963141
2024-11-30 17:24:57.590,B24-00593,20,1.9,0.086841,-0.630745,1.994065,0.322898,0.089097,0.094833,-0.167042,2.019557,0.29615,0.097297,117.542579,-1.467036,1.649338,344.45481,120.596142
2024-12-01 06:12:37.603,B24-00594,8,0.7,0.043877,-0.744541,1.521923,0.131562,0.046906,0.055365,-1.69225,1.593263,0.154734,0.059188,80.9509,-1.890931,1.404032,213.7281,86.540152
2024-12-01 19:00:16.417,B24-00595,50,4.9,0.074056,-0.923579,2.157158,0.282333,0.074808,0.110748,-1.107265,1.967411,0.344436,0.111872,121.753801,-1.469555,1.512829,364.88811,122.989912
2024-12-02 07:47:59.430,B24-00596,50,4.9,0.095728,0.248088,2.744018,0.474146,0.0967,0.17603,-1.249096,1.74405,0.591198,0.177818,181.423953,-1.492034,1.466292,528.81175,183.265867
2024-12-02 20:35:42.443,B24-00597,49,4.8,0.070273,-0.365976,2.238645,0.298773,0.071002,0.100747,-0.784043,1.932953,0.337272,0.101791,107.509256,-1.427216,1.560032,328.46133,108.623372
2024-12-03 09:23:25.356,B24-00598,35,3.4,0.057412,-0.529981,2.163978,0.216337,0.05825,0.057026,-0.647716,2.299323,0.236466,0.057858,82.097063,-1.621291,1.40085,222.90543,83.295624
2024-12-03 22:11:06.870,B24-00599,15,1.4,0.02144,-0.492637,1.986158,0.074142,0.022193,0.021034,-0.201519,2.070181,0.074014,0.021773,34.619898,0.712645,2.274923,143.05116,35.834999
2024-12-04 10:58:46.383,B24-00600,35,3.4,0.103722,-0.763871,1.870786,0.387612,0.105236,0.097691,-1.083071,1.909809,0.30563,0.099117,104.616634,-1.435857,1.529772,315.79224,106.143965
2024-12-04 23:46:27.896,B24-00601,24,2.3,0.062561,-0.226938,2.28129,0.245934,0.063907,0.06918,-0.378428,2.052874,0.263861,0.070668,91.122902,-1.348552,1.696111,271.817,93.082758
2024-12-05 12:34:08.309,B24-00602,10,0.9,0.085258,0.31146,2.004265,0.308843,0.08987,0.184914,-1.74581,1.501731,0.504698,0.194917,178.005727,-1.738802,1.490771,482.44172,187.634511
2024-12-06 01:21:47.323,B24-00603,50,4.9,0.060239,-0.49145,2.319311,0.273693,0.060851,0.059646,-0.338632,2.279337,0.253019,0.060252,92.608085,-1.518901,1.459336,265.95035,93.548292
2024-12-06 14:09:30.336,B24-00604,50,4.9,0.078386,-0.69977,2.073246,0.323103,0.079182,0.05418,0.050194,2.579811,0.255301,0.05473,82.239369,-1.592422,1.355699,222.68167,83.074308
2024-12-07 02:57:13.349,B24-00605,37,3.6,0.076463,-0.255251,2.241142,0.333525,0.077518,0.186173,-1.379736,1.789183,0.612724,0.188741,162.972223,-1.379151,1.553822,493.8311,165.220222
2024-12-07 15:44:55.062,B24-00606,25,2.4,0.075493,-0.430064,2.05562,0.287601,0.07705,0.093562,-1.302407,1.776542,0.28072,0.095491,100.365858,-1.221948,1.798644,304.48858,102.435475
2024-12-08 04:32:35.576,B24-00607,11,1.0,0.075129,0.315437,1.827851,0.273682,0.078796,0.050967,0.12333,2.111512,0.176702,0.053455,63.78351,-8.8e-05,2.130975,202.350645,66.896709
2024-12-08 17:20:14.689,B24-00608,50,4.9,0.075953,-0.584094,2.207934,0.33055,0.076725,0.172969,-1.32574,1.66847,0.570513,0.174725,181.452848,-1.483867,1.44787,525.01709,183.295056
2024-12-09 06:07:57.702,B24-00609,50,4.9,0.075477,-0.775898,2.112065,0.287374,0.076243,0.101243,-0.712728,2.297074,0.367698,0.102271,115.37506,-1.461846,1.51107,346.16725,116.546411
2024-12-09 18:55:40.715,B24-00610,42,4.1,0.063849,-0.888753,1.912316,0.238748,0.064623,0.039986,-0.385504,2.626123,0.177894,0.040471,82.450929,-1.439854,1.557561,227.02148,83.450371
2024-12-10 07:43:22.929,B24-00611,29,2.8,0.071153,1.381612,2.987612,0.334888,0.072413,0.18851,-1.42467,1.577323,0.574919,0.191847,180.100598,-1.607391,1.403641,501.67423,183.288466
2024-12-10 20:31:03.842,B24-00612,18,1.7,0.103482,-0.884226,1.817304,0.370821,0.106482,0.088359,-1.108464,1.699093,0.268698,0.09092,99.515747,-1.434415,1.527722,297.68029,102.400859
2024-12-11 09:18:43.655,B24-00613,6,0.5,0.048966,1.198084,1.885905,0.151668,0.05364,0.032356,0.741172,1.863545,0.096968,0.035444,48.238343,-0.377457,1.761962,135.186685,52.842457
2024-12-11 22:06:22.268,B24-00614,50,4.9,0.093053,-0.698156,2.33067,0.398432,0.093997,0.097839,-0.726187,2.186038,0.336885,0.098832,112.370684,-1.477062,1.474491,330.42113,113.511533
2024-12-12 10:54:05.282,B24-00615,46,4.5,0.074692,-0.021971,2.466686,0.345616,0.075518,0.056376,-0.331814,2.254615,0.242312,0.056999,81.487569,-1.541421,1.510335,229.07725,82.388011
2024-12-12 23:41:47.895,B24-00616,35,3.4,0.092955,-0.644425,2.019654,0.372024,0.094313,0.190302,-1.392331,1.680133,0.582831,0.19308,180.818399,-1.522449,1.502489,520.12152,183.458223
2024-12-13 12:29:29.408,B24-00617,22,2.1,0.067913,-1.373465,1.753184,0.212783,0.069511,0.091257,-1.264554,1.749923,0.253904,0.093405,99.248723,-1.361494,1.579481,298.56816,101.584307
2024-12-14 01:17:09.621,B24-00618,8,0.7,0.050657,-0.661569,1.731903,0.163975,0.054155,0.044915,-0.327144,1.813719,0.144641,0.048016,79.80396,-1.895004,1.443821,212.954905,85.314022
2024-12-14 14:04:48.435,B24-00619,50,4.9,0.071099,-0.201535,2.65667,0.306777,0.071821,0.133084,-1.182344,1.926306,0.439814,0.134435,148.155697,-1.466702,1.456027,430.00119,149.659855
2024-12-15 02:52:31.448,B24-00620,44,4.3,0.067207,-0.654921,2.196814,0.260637,0.067984,0.044096,-0.157621,2.211652,0.180868,0.044606,84.382604,-1.634968,1.34923,227.44516,85.358158
