MEAS_DT,SEG_ID,SESS_ID,EQP_CD,SEG_NO,T0_S,FS_HZ,N,VIB-MDE_RMS,VIB-MDE_KUR,VIB-MDE_CRF,VIB-MDE_1X,VIB-MDE_2X,VIB-MDE_3X,VIB-MDE_R21,VIB-MDE_NSY,VIB-MDE_HF,VIB-MNDE_RMS,VIB-MNDE_KUR,VIB-MNDE_CRF,VIB-MNDE_1X,VIB-MNDE_2X,VIB-MNDE_3X,VIB-MNDE_R21,VIB-MNDE_NSY,VIB-MNDE_HF,VIB-FDE_RMS,VIB-FDE_KUR,VIB-FDE_CRF,VIB-FDE_1X,VIB-FDE_2X,VIB-FDE_3X,VIB-FDE_R21,VIB-FDE_NSY,VIB-FDE_HF,VIB-FNDE_RMS,VIB-FNDE_KUR,VIB-FNDE_CRF,VIB-FNDE_1X,VIB-FNDE_2X,VIB-FNDE_3X,VIB-FNDE_R21,VIB-FNDE_NSY,VIB-FNDE_HF
2024-01-15 00:01:45.995,V24-SP1-03-053,V24-SP1-03,P1-SP1-EXF01,53,105.9954,1400.6,2801,0.313694,0.486,4.116291,0.022388,0.028729,0.012885,1.283266,0.79415,0.071686,0.338063,0.146319,3.34609,0.035652,0.041554,0.004404,1.165567,0.811331,0.07041,0.365032,-0.105668,3.483022,0.029094,0.102205,0.007146,3.512985,0.674973,0.079659,0.323321,-0.152901,3.92125,0.053108,0.025465,0.007953,0.479495,0.706623,0.060867
2024-01-15 00:01:47.995,V24-SP1-03-054,V24-SP1-03,P1-SP1-EXF01,54,107.9954,1400.6,2801,0.291954,0.355393,3.660125,0.033111,0.009617,0.005949,0.290445,0.766443,0.057252,0.325802,0.376816,3.412371,0.068827,0.026376,0.002967,0.383218,0.767646,0.071627,0.352908,0.069853,3.474228,0.031899,0.114923,0.005264,3.602661,0.660149,0.0683,0.309861,-0.098126,3.082082,0.045638,0.031741,0.011889,0.695492,0.731254,0.068818
2024-01-15 00:01:49.995,V24-SP1-03-055,V24-SP1-03,P1-SP1-EXF01,55,109.9953,1400.6,2801,0.308269,0.278035,4.044677,0.034314,0.009886,0.008725,0.288111,0.762661,0.06668,0.326055,0.274164,3.688061,0.033777,0.043976,0.006529,1.301926,0.816608,0.06389,0.379491,-0.060385,3.994939,0.02407,0.111253,0.009344,4.622118,0.694246,0.057016,0.352904,-0.077041,3.346113,0.064596,0.027875,0.01012,0.43153,0.831241,0.060352
2024-01-15 00:01:51.995,V24-SP1-03-056,V24-SP1-03,P1-SP1-EXF01,56,111.9952,1400.6,2801,0.31745,0.040864,3.503182,0.028305,0.039841,0.005893,1.407563,0.792807,0.071547,0.323425,0.185752,3.438415,0.035384,0.038714,0.006707,1.094114,0.805105,0.061455,0.368162,-0.059509,3.636131,0.032237,0.114247,0.00816,3.543994,0.661298,0.0551,0.315102,0.049926,3.743973,0.058251,0.018886,0.007968,0.324216,0.795707,0.060819
2024-01-15 00:01:53.995,V24-SP1-03-057,V24-SP1-03,P1-SP1-EXF01,57,113.9951,1400.6,2801,0.291007,0.256793,3.666617,0.029458,0.064915,0.00576,2.203689,0.74504,0.060916,0.317316,0.609355,4.286966,0.034121,0.044923,0.006444,1.31659,0.784684,0.073126,0.367063,-0.147004,3.033667,0.026758,0.103228,0.005979,3.85779,0.65944,0.059552,0.346147,0.149663,3.538,0.042418,0.01615,0.011467,0.380733,0.82385,0.054803
2024-01-15 00:01:55.995,V24-SP1-03-058,V24-SP1-03,P1-SP1-EXF01,58,115.995,1400.6,2801,0.309995,0.13483,3.726807,0.021602,0.089525,0.008848,4.144266,0.711137,0.058076,0.338963,0.176499,3.802554,0.032392,0.039299,0.006306,1.21323,0.850016,0.077699,0.369754,-0.019847,3.490391,0.036997,0.096543,0.005707,2.609514,0.647667,0.060279,0.312944,0.014324,3.473382,0.046127,0.014883,0.011761,0.322649,0.765249,0.061184
2024-01-15 00:01:57.994,V24-SP1-03-059,V24-SP1-03,P1-SP1-EXF01,59,117.9949,1400.6,2801,0.348243,0.216217,3.835305,0.033815,0.046402,0.005212,1.372255,0.720284,0.076102,0.336315,0.191633,3.444772,0.038274,0.025043,0.003042,0.654317,0.814807,0.065515,0.377938,0.267895,3.889354,0.025268,0.106333,0.006098,4.208234,0.681247,0.061335,0.32383,-0.216062,3.297333,0.065995,0.013361,0.009308,0.202461,0.790209,0.070893
2024-01-15 00:01:59.994,V24-SP1-03-060,V24-SP1-03,P1-SP1-EXF01,60,119.9948,1400.6,2801,0.317427,0.189578,3.509167,0.015983,0.069992,0.006541,4.379127,0.783594,0.071214,0.351163,0.316544,3.682602,0.054824,0.020588,0.003736,0.375528,0.826909,0.067073,0.377283,-0.018326,3.776284,0.021828,0.099849,0.010635,4.574325,0.669112,0.06712,0.332014,0.121899,3.625314,0.061552,0.012414,0.009126,0.201684,0.789024,0.051608
2024-01-15 00:02:01.994,V24-SP1-03-061,V24-SP1-03,P1-SP1-EXF01,61,121.9948,1400.6,2801,0.337833,0.016337,3.558312,0.018082,0.050321,0.003647,2.782891,0.82191,0.09411,0.325483,0.307771,3.698526,0.062548,0.01101,0.005559,0.17603,0.798028,0.07476,0.397841,-0.082074,3.420313,0.026363,0.119036,0.012789,4.515281,0.660496,0.059952,0.324869,-0.241584,3.071993,0.049529,0.019543,0.013184,0.394574,0.794478,0.059501
2024-01-15 00:02:03.994,V24-SP1-03-062,V24-SP1-03,P1-SP1-EXF01,62,123.9947,1400.6,2801,0.316276,0.236589,3.657658,0.033268,0.018979,0.001085,0.570496,0.730152,0.076448,0.317756,0.73015,3.925409,0.029783,0.038202,0.005858,1.282677,0.796089,0.07562,0.390648,-0.063496,3.595556,0.032219,0.12218,0.015665,3.792157,0.627089,0.073297,0.340209,0.003174,3.46361,0.071754,0.015937,0.007638,0.222114,0.786676,0.069228
2024-01-15 00:02:05.994,V24-SP1-03-063,V24-SP1-03,P1-SP1-EXF01,63,125.9946,1400.6,2801,0.339321,0.097658,3.411491,0.017885,0.056113,0.009526,3.137494,0.838813,0.079791,0.32211,0.658958,4.283046,0.043547,0.038782,0.006013,0.89057,0.788335,0.065327,0.391843,-0.090697,3.819293,0.032313,0.119579,0.015678,3.700679,0.65047,0.078867,0.363874,-0.355014,3.243468,0.053939,0.011525,0.016301,0.213671,0.782186,0.064682
2024-01-15 00:02:07.994,V24-SP1-03-064,V24-SP1-03,P1-SP1-EXF01,64,127.9945,1400.6,2801,0.328354,0.237661,3.660558,0.026134,0.037989,0.006669,1.453632,0.817636,0.06288,0.314913,0.642962,3.951008,0.057629,0.031364,0.004663,0.544238,0.74053,0.066491,0.375553,0.075358,3.677294,0.020713,0.10798,0.01038,5.213111,0.576143,0.075508,0.321669,0.020717,3.602771,0.044083,0.00798,0.007689,0.181023,0.773348,0.069209
2024-01-15 00:02:09.994,V24-SP1-03-065,V24-SP1-03,P1-SP1-EXF01,65,129.9944,1400.6,2801,0.320776,0.27699,3.671563,0.034016,0.013469,0.004621,0.395966,0.780539,0.090801,0.338177,0.888838,4.088023,0.068824,0.044169,0.002638,0.64176,0.75942,0.062672,0.381114,0.007716,3.627718,0.022398,0.109709,0.007145,4.898083,0.674063,0.067613,0.344163,-0.077204,3.296295,0.050665,0.013078,0.009246,0.258116,0.798283,0.067062
2024-01-15 00:02:11.994,V24-SP1-03-066,V24-SP1-03,P1-SP1-EXF01,66,131.9943,1400.6,2801,0.355839,-0.074189,3.561828,0.03638,0.023195,0.008614,0.637576,0.751882,0.082241,0.307818,0.271356,3.612825,0.036929,0.043053,0.008001,1.16584,0.774799,0.062834,0.401425,0.029679,3.388098,0.023222,0.109889,0.006568,4.732201,0.684689,0.072881,0.335168,-0.03668,3.315756,0.071337,0.014491,0.009223,0.203137,0.78219,0.070578
2024-01-15 00:02:13.994,V24-SP1-03-067,V24-SP1-03,P1-SP1-EXF01,67,133.9942,1400.6,2801,0.337655,0.134236,3.561533,0.031528,0.031157,0.005282,0.988239,0.772632,0.063917,0.311145,0.418585,3.576684,0.046121,0.035811,0.005839,0.776453,0.771946,0.065892,0.384436,0.134337,3.417619,0.018003,0.108047,0.007648,6.001762,0.716869,0.077857,0.318391,0.011409,3.421173,0.060456,0.012592,0.008739,0.208285,0.796847,0.066805
2024-01-15 00:02:15.994,V24-SP1-03-068,V24-SP1-03,P1-SP1-EXF01,68,135.9942,1400.6,2801,0.336985,0.422873,3.565628,0.025958,0.052597,0.009486,2.026259,0.790332,0.070453,0.313691,0.521935,4.265254,0.06021,0.025564,0.007449,0.424584,0.8054,0.063366,0.394991,-0.173944,3.494327,0.02036,0.101605,0.012568,4.990397,0.695523,0.077766,0.345306,-0.013177,3.871559,0.058353,0.017953,0.008165,0.307667,0.768842,0.073709
2024-01-15 00:02:17.994,V24-SP1-03-069,V24-SP1-03,P1-SP1-EXF01,69,137.9941,1400.6,2801,0.340506,0.49868,3.790184,0.038788,0.04955,0.006359,1.277448,0.667913,0.074196,0.295356,0.258146,4.070294,0.034816,0.050451,0.003636,1.449057,0.763622,0.076758,0.393044,0.066871,3.808609,0.034384,0.133488,0.009535,3.882295,0.637787,0.056856,0.369229,0.042331,4.170247,0.048092,0.017797,0.013981,0.370052,0.782027,0.081208
2024-02-26 00:00:00.000,V24-SP2-02-000,V24-SP2-02,P1-SP2-EXF01,0,0.0,1315.8,2632,1.056316,-0.598126,3.301157,0.203208,0.215841,0.009687,1.06217,0.276647,0.332756,1.592791,-0.921195,2.554702,0.670029,0.229967,0.0169,0.343219,0.221394,0.40322,0.43762,-0.633127,2.844356,0.12794,0.009667,0.034101,0.075556,0.360916,0.105293,1.837343,-0.994589,2.09918,0.680055,0.051799,0.008931,0.076169,0.186078,0.123833
2024-02-26 00:00:02.000,V24-SP2-02-001,V24-SP2-02,P1-SP2-EXF01,1,2.0003,1315.8,2632,1.058264,-0.692611,2.767586,0.258306,0.606912,0.009101,2.349582,0.154695,0.302357,1.618869,-0.918217,2.731149,0.796963,0.118104,0.011195,0.148192,0.216118,0.447013,0.482784,-0.266702,3.227916,0.156723,0.027414,0.03536,0.174918,0.329266,0.106892,1.719595,-1.044084,2.326685,0.811237,0.132031,0.021117,0.162752,0.13416,0.11497
2024-02-26 00:00:04.000,V24-SP2-02-002,V24-SP2-02,P1-SP2-EXF01,2,4.0006,1315.8,2632,1.083655,-0.72771,2.701009,0.203869,0.396875,0.007561,1.946719,0.190156,0.28823,1.608664,-0.949057,2.584255,0.792863,0.136211,0.012107,0.171796,0.198679,0.38296,0.561519,-0.401473,2.98674,0.212783,0.146711,0.026776,0.689486,0.277271,0.11817,1.587343,-1.262916,2.04891,0.985423,0.159866,0.02197,0.162231,0.084316,0.108792
2024-02-26 00:00:06.001,V24-SP2-02-003,V24-SP2-02,P1-SP2-EXF01,3,6.001,1315.8,2632,1.10193,-0.673563,2.779754,0.25914,0.589561,0.009174,2.275067,0.218526,0.373679,1.607501,-1.041569,2.550297,0.788155,0.117398,0.009835,0.148953,0.186991,0.343179,0.657954,-0.395221,2.668894,0.223448,0.278801,0.026545,1.247723,0.141069,0.08731,1.54856,-1.322102,1.900704,1.001878,0.121129,0.027218,0.120902,0.064613,0.099484
2024-02-26 00:00:08.001,V24-SP2-02-004,V24-SP2-02,P1-SP2-EXF01,4,8.0013,1315.8,2632,1.096224,-0.693921,2.607506,0.228982,0.433298,0.005605,1.892282,0.223262,0.333019,1.619032,-0.972781,2.708417,0.811429,0.145234,0.008025,0.178985,0.191707,0.391259,0.715232,-0.356567,3.144447,0.214419,0.308863,0.031101,1.440461,0.116811,0.08837,1.542173,-1.355848,1.975352,0.992975,0.081544,0.017911,0.082121,0.057249,0.112283
2024-02-26 00:00:10.001,V24-SP2-02-005,V24-SP2-02,P1-SP2-EXF01,5,10.0016,1315.8,2632,1.104377,-0.499009,3.345913,0.181422,0.198808,0.008605,1.095831,0.301666,0.337388,1.601502,-1.005456,2.545703,0.786629,0.113518,0.006027,0.144309,0.190961,0.334387,0.74924,-0.559709,2.950559,0.233327,0.428734,0.032205,1.837479,0.07778,0.096875,1.540904,-1.330587,1.999268,1.001573,0.065951,0.024178,0.065847,0.058735,0.095149
2024-02-26 00:00:12.001,V24-SP2-02-006,V24-SP2-02,P1-SP2-EXF01,6,12.0019,1315.8,2632,1.071622,-0.642374,2.912374,0.228219,0.369249,0.005821,1.617961,0.209467,0.343177,1.596221,-0.98909,2.718314,0.740397,0.109774,0.008258,0.148264,0.203852,0.354133,0.832253,-0.648925,2.599021,0.229845,0.463966,0.029668,2.018602,0.087284,0.115203,1.545123,-1.338721,1.964127,1.003734,0.046676,0.022908,0.046502,0.049544,0.084589
2024-02-26 00:00:14.002,V24-SP2-02-007,V24-SP2-02,P1-SP2-EXF01,7,14.0022,1315.8,2632,1.106126,-0.593248,2.766336,0.234312,0.410989,0.005012,1.754022,0.271906,0.392667,1.57516,-1.009096,2.554988,0.697106,0.100097,0.014731,0.14359,0.205772,0.334143,0.829905,-0.654327,2.614137,0.215922,0.396518,0.037492,1.836394,0.121839,0.103696,1.539466,-1.317462,1.966401,0.994236,0.089806,0.016379,0.090326,0.05224,0.101024
2024-02-26 00:00:16.002,V24-SP2-02-008,V24-SP2-02,P1-SP2-EXF01,8,16.0026,1315.8,2632,1.18801,-0.573653,3.211357,0.240902,0.44668,0.007316,1.854197,0.280885,0.422214,1.567541,-1.055939,2.370047,0.688881,0.078007,0.010439,0.113238,0.200665,0.29981,0.833084,-0.784139,2.434779,0.221312,0.387639,0.032537,1.751548,0.142167,0.110201,1.546585,-1.354239,2.144308,0.99812,0.106715,0.018244,0.106916,0.048628,0.091687
2024-02-26 00:00:18.002,V24-SP2-02-009,V24-SP2-02,P1-SP2-EXF01,9,18.0029,1315.8,2632,1.161822,-0.495773,3.130613,0.226885,0.400072,0.007487,1.763327,0.310654,0.471458,1.561031,-1.086793,2.261154,0.704225,0.100311,0.010105,0.142442,0.184088,0.277099,0.873696,-0.784848,2.565078,0.226828,0.473924,0.03675,2.089357,0.095891,0.121957,1.552945,-1.345177,2.132349,0.995153,0.104867,0.015723,0.105378,0.053075,0.100748
2024-02-26 00:00:20.003,V24-SP2-02-010,V24-SP2-02,P1-SP2-EXF01,10,20.0032,1315.8,2632,1.110165,-0.568992,3.084022,0.189658,0.210815,0.007566,1.111553,0.334755,0.365177,1.596422,-0.981537,2.465639,0.718228,0.120713,0.007677,0.168071,0.212661,0.376512,0.859293,-0.765339,2.486246,0.222228,0.409274,0.034451,1.841686,0.123723,0.100845,1.565114,-1.298673,2.068433,1.004439,0.15459,0.015257,0.153907,0.065747,0.102648
2024-02-26 00:00:22.003,V24-SP2-02-011,V24-SP2-02,P1-SP2-EXF01,11,22.0035,1315.8,2632,1.134417,-0.458521,3.389388,0.205936,0.264276,0.012374,1.283289,0.340883,0.440527,1.61306,-0.890582,2.726099,0.779041,0.126485,0.010099,0.16236,0.221531,0.439561,0.881952,-0.853332,2.364313,0.209709,0.397856,0.040186,1.897178,0.13057,0.107298,1.558098,-1.347954,1.991968,1.000235,0.142395,0.016697,0.142361,0.053091,0.082053
2024-02-26 00:00:24.003,V24-SP2-02-012,V24-SP2-02,P1-SP2-EXF01,12,24.0038,1315.8,2632,1.128746,-0.454574,3.476972,0.192569,0.193477,0.017392,1.004716,0.325392,0.43408,1.596624,-1.009895,2.37115,0.7697,0.116068,0.010259,0.150797,0.203769,0.358902,0.885743,-0.793799,2.497662,0.228434,0.487787,0.035948,2.135348,0.076074,0.106458,1.55268,-1.332638,2.068518,1.004861,0.147767,0.018963,0.147053,0.058571,0.08016
2024-02-26 00:00:26.004,V24-SP2-02-013,V24-SP2-02,P1-SP2-EXF01,13,26.0042,1315.8,2632,1.040789,-0.63601,2.92297,0.187667,0.209948,0.006166,1.118724,0.263911,0.264446,1.612418,-0.95077,2.573213,0.802675,0.116386,0.010516,0.144998,0.208049,0.416466,0.873466,-0.777496,2.5461,0.224488,0.50547,0.033974,2.251653,0.068235,0.098291,1.565184,-1.293127,2.07126,0.999093,0.145012,0.019268,0.145144,0.066749,0.098836
2024-02-26 00:00:28.004,V24-SP2-02-014,V24-SP2-02,P1-SP2-EXF01,14,28.0045,1315.8,2632,1.193966,-0.382011,2.958858,0.241331,0.579675,0.009295,2.401991,0.252569,0.394276,1.608637,-0.947183,2.504523,0.935107,0.282826,0.020955,0.302453,0.118036,0.359698,0.857479,-0.784306,2.466287,0.221455,0.385985,0.030263,1.742952,0.12662,0.084956,1.568715,-1.319474,2.015822,0.999635,0.125261,0.017477,0.125307,0.068323,0.098242
2024-02-26 00:00:30.004,V24-SP2-02-015,V24-SP2-02,P1-SP2-EXF01,15,30.0048,1315.8,2632,1.141758,-0.607628,3.002747,0.261622,0.647981,0.008945,2.476784,0.190673,0.3371,1.626247,-0.913606,2.596214,0.855063,0.163526,0.011865,0.191244,0.189828,0.367068,0.869314,-0.813712,2.4338,0.2121,0.401419,0.029296,1.892592,0.123092,0.093988,1.573531,-1.30922,1.958996,0.999878,0.155816,0.023518,0.155835,0.071159,0.106003
2024-02-26 00:00:32.005,V24-SP2-02-016,V24-SP2-02,P1-SP2-EXF01,16,32.0051,1315.8,2632,1.171167,-0.621218,2.93358,0.22743,0.501964,0.008432,2.207111,0.245553,0.366511,1.611861,-1.00481,2.33369,0.858703,0.167736,0.023591,0.195336,0.181228,0.365207,0.860998,-0.653159,2.455909,0.219854,0.383754,0.029718,1.745496,0.123235,0.103064,1.582204,-1.271633,2.100001,0.996921,0.16823,0.025803,0.16875,0.071905,0.104795
2024-02-26 00:00:34.005,V24-SP2-02-017,V24-SP2-02,P1-SP2-EXF01,17,34.0054,1315.8,2632,1.105713,-0.543018,3.000953,0.178792,0.207987,0.005909,1.163288,0.278921,0.356808,1.585307,-1.042147,2.464284,0.825437,0.126024,0.012233,0.152676,0.169509,0.299864,0.891086,-0.727696,2.585178,0.219557,0.399991,0.026197,1.821806,0.15299,0.109692,1.581872,-1.265856,2.097813,1.002436,0.189317,0.018156,0.188856,0.0674,0.093741
2024-02-26 00:00:36.005,V24-SP2-02-018,V24-SP2-02,P1-SP2-EXF01,18,36.0058,1315.8,2632,1.099826,-0.603642,2.810829,0.219757,0.379498,0.004495,1.726899,0.27649,0.367113,1.587683,-0.973239,2.441888,0.765795,0.141433,0.008257,0.184688,0.176536,0.31387,0.868408,-0.840504,2.531947,0.221453,0.477287,0.028385,2.155249,0.076861,0.095964,1.577711,-1.298903,2.008542,1.000793,0.155684,0.024798,0.15556,0.062536,0.086115
2024-02-26 00:00:38.006,V24-SP2-02-019,V24-SP2-02,P1-SP2-EXF01,19,38.0061,1315.8,2632,1.080517,-0.656439,3.00105,0.250988,0.588942,0.006391,2.346497,0.164899,0.31662,1.559748,-1.116031,2.412236,0.713531,0.096166,0.007983,0.134775,0.188993,0.261457,0.874496,-0.816143,2.375981,0.22143,0.406969,0.025092,1.837909,0.133804,0.115816,1.579878,-1.298807,2.002305,0.998638,0.163892,0.026037,0.164115,0.073377,0.09349
2024-02-26 00:00:40.006,V24-SP2-02-020,V24-SP2-02,P1-SP2-EXF01,20,40.0064,1315.8,2632,1.115334,-0.551939,2.992771,0.241265,0.528511,0.006948,2.190581,0.213825,0.359791,1.583052,-0.950728,2.507202,0.708126,0.091496,0.007815,0.129209,0.210061,0.353663,0.863668,-0.661972,2.598468,0.219445,0.438784,0.029291,1.999515,0.124207,0.115789,1.581673,-1.29091,2.077161,0.998503,0.107106,0.038204,0.107266,0.080422,0.103234
2024-02-26 00:00:42.006,V24-SP2-02-021,V24-SP2-02,P1-SP2-EXF01,21,42.0067,1315.8,2632,1.127824,-0.542499,3.065085,0.244531,0.494767,0.007291,2.023332,0.225041,0.358901,1.611228,-0.959735,2.666773,0.755568,0.116876,0.008768,0.154687,0.199313,0.366908,0.892514,-0.725137,2.527924,0.22832,0.487754,0.034134,2.136277,0.089492,0.12094,1.58525,-1.281455,2.026095,0.993419,0.141547,0.036237,0.142484,0.082813,0.093153
2024-02-26 00:00:44.007,V24-SP2-02-022,V24-SP2-02,P1-SP2-EXF01,22,44.007,1315.8,2632,1.126329,-0.438394,3.115813,0.247723,0.525041,0.008752,2.119469,0.264292,0.423001,1.609426,-0.989206,2.431499,0.70141,0.100207,0.005918,0.142865,0.223457,0.374286,0.85798,-0.750969,2.703146,0.210265,0.398831,0.037289,1.896803,0.143924,0.112771,1.580753,-1.259906,2.078829,0.994613,0.171102,0.021525,0.172029,0.0856,0.092885
2024-02-26 00:00:46.007,V24-SP2-02-023,V24-SP2-02,P1-SP2-EXF01,23,46.0074,1315.8,2632,1.131209,-0.274379,3.287517,0.200342,0.386204,0.010166,1.927728,0.272528,0.408706,1.610764,-0.850533,2.659475,0.675391,0.070727,0.009452,0.10472,0.238688,0.406233,0.870279,-0.75897,2.67467,0.21715,0.396577,0.03529,1.826283,0.136082,0.117191,1.581963,-1.30834,2.05906,0.993883,0.162014,0.021425,0.163012,0.073669,0.086174
2024-02-26 00:00:48.007,V24-SP2-02-024,V24-SP2-02,P1-SP2-EXF01,24,48.0077,1315.8,2632,1.125385,-0.384263,3.331618,0.255449,0.563065,0.006697,2.204218,0.235423,0.388991,1.65463,-0.799888,2.797497,0.684363,0.098393,0.009534,0.143773,0.266944,0.502282,0.889286,-0.77946,2.559039,0.215522,0.410586,0.033173,1.905072,0.126036,0.121186,1.580729,-1.26482,2.107154,1.000636,0.173745,0.025063,0.173635,0.083038,0.095187
2024-02-26 00:00:50.008,V24-SP2-02-025,V24-SP2-02,P1-SP2-EXF01,25,50.008,1315.8,2632,1.11393,-0.454969,3.494521,0.222954,0.454696,0.011201,2.039417,0.270881,0.385857,1.616365,-0.871322,2.545211,0.7241,0.107019,0.008537,0.147796,0.212728,0.380879,0.86213,-0.792141,2.510721,0.208077,0.398176,0.032739,1.913597,0.118932,0.097392,1.59169,-1.231946,2.041836,1.001213,0.189913,0.032905,0.189683,0.066839,0.096761
2024-02-26 00:00:52.008,V24-SP2-02-026,V24-SP2-02,P1-SP2-EXF01,26,52.0083,1315.8,2632,1.062954,-0.545052,3.264718,0.255206,0.520587,0.006666,2.039874,0.233533,0.351384,1.63123,-0.907048,2.678909,0.763678,0.133684,0.007037,0.175053,0.216593,0.405549,0.894844,-0.748225,2.56298,0.220513,0.431099,0.022212,1.954979,0.137589,0.09031,1.597711,-1.220077,2.077431,1.003523,0.222544,0.020466,0.221763,0.070247,0.103436
2024-02-26 00:00:54.008,V24-SP2-02-027,V24-SP2-02,P1-SP2-EXF01,27,54.0086,1315.8,2632,1.158044,-0.488618,2.814681,0.236353,0.547298,0.008555,2.315596,0.239581,0.378769,1.620266,-0.887039,2.76496,0.785612,0.133825,0.007365,0.170345,0.204346,0.36881,0.878747,-0.71189,2.410604,0.22051,0.475173,0.028607,2.154885,0.091485,0.115069,1.592808,-1.231088,2.100901,1.004559,0.207382,0.019677,0.20644,0.065965,0.084276
2024-02-26 00:00:56.009,V24-SP2-02-028,V24-SP2-02,P1-SP2-EXF01,28,56.009,1315.8,2632,1.091305,-0.743723,2.551082,0.2077,0.221156,0.009299,1.064786,0.237543,0.275147,1.603682,-0.932413,2.833158,0.812366,0.133656,0.010989,0.164527,0.180902,0.34264,0.884398,-0.82733,2.537305,0.225059,0.439365,0.024143,1.952221,0.150356,0.115519,1.592928,-1.224594,2.274352,1.002078,0.216454,0.018514,0.216005,0.065733,0.087407
2024-02-26 00:00:58.009,V24-SP2-02-029,V24-SP2-02,P1-SP2-EXF01,29,58.0093,1315.8,2632,1.100633,-0.623033,3.048532,0.243897,0.460867,0.006909,1.889594,0.227003,0.352191,1.619057,-0.947489,2.613185,0.810515,0.144518,0.004269,0.178304,0.181408,0.35194,0.870255,-0.81368,2.439574,0.210039,0.421259,0.030084,2.005623,0.129196,0.090336,1.608869,-1.16952,2.254022,1.006349,0.233238,0.020742,0.231766,0.073124,0.100728
2024-02-26 00:01:00.009,V24-SP2-02-030,V24-SP2-02,P1-SP2-EXF01,30,60.0096,1315.8,2632,1.076554,-0.658326,3.105459,0.190699,0.200426,0.012422,1.051008,0.246346,0.286117,1.591492,-0.972584,2.508406,0.865392,0.25896,0.007082,0.29924,0.120054,0.313864,0.894286,-0.798292,2.486994,0.217848,0.427743,0.032099,1.963498,0.14368,0.122679,1.604016,-1.158926,2.217523,0.999658,0.219502,0.023185,0.219577,0.067651,0.110977
2024-02-26 00:01:02.009,V24-SP2-02-031,V24-SP2-02,P1-SP2-EXF01,31,62.0099,1315.8,2632,1.053229,-0.817916,2.691388,0.178823,0.199692,0.009096,1.116704,0.242351,0.2581,1.590318,-1.002088,2.381232,0.75432,0.128091,0.004644,0.169809,0.189844,0.303421,0.860734,-0.780757,2.537384,0.194672,0.449218,0.030734,2.307565,0.143789,0.101298,1.602358,-1.175008,2.409556,1.000622,0.23596,0.030547,0.235813,0.072594,0.105156
2024-02-26 00:01:04.010,V24-SP2-02-032,V24-SP2-02,P1-SP2-EXF01,32,64.0102,1315.8,2632,1.056108,-0.73362,2.872072,0.213405,0.256474,0.008331,1.201822,0.22561,0.304394,1.591119,-1.005874,2.492242,0.740082,0.134082,0.010963,0.181171,0.182026,0.305308,0.892001,-0.828524,2.685739,0.226004,0.49099,0.024433,2.172487,0.082363,0.098009,1.615518,-1.148787,2.391771,0.992772,0.228385,0.02011,0.230047,0.080674,0.099325
2024-02-26 00:01:06.010,V24-SP2-02-033,V24-SP2-02,P1-SP2-EXF01,33,66.0106,1315.8,2632,1.077716,-0.635677,2.799032,0.235855,0.342428,0.00301,1.451859,0.220439,0.338715,1.600557,-0.935193,2.56806,0.73224,0.115376,0.01074,0.157566,0.204641,0.345392,0.867912,-0.738135,2.720958,0.216003,0.427751,0.018686,1.980299,0.118848,0.086574,1.600588,-1.19586,2.07524,1.011697,0.221595,0.025434,0.219033,0.058809,0.080057
2024-02-26 00:01:08.010,V24-SP2-02-034,V24-SP2-02,P1-SP2-EXF01,34,68.0109,1315.8,2632,1.053881,-0.725566,2.84781,0.235419,0.468591,0.006376,1.990453,0.172517,0.288132,1.612415,-0.952713,2.469037,0.764258,0.136289,0.008149,0.178329,0.192547,0.358952,0.879561,-0.711225,2.871269,0.218874,0.415665,0.021955,1.899103,0.115103,0.097277,1.576956,-1.227948,2.275745,0.98971,0.204227,0.015949,0.206351,0.043962,0.07772
2024-02-26 00:01:10.011,V24-SP2-02-035,V24-SP2-02,P1-SP2-EXF01,35,70.0112,1315.8,2632,1.123894,-0.659061,3.204398,0.21048,0.270239,0.010605,1.283917,0.281844,0.390675,1.632008,-0.909307,2.503842,0.937355,0.326302,0.007474,0.34811,0.128226,0.391794,0.888529,-0.745776,2.637599,0.228309,0.493254,0.016128,2.160471,0.074984,0.100974,1.593332,-1.202698,2.25167,0.991553,0.243265,0.022698,0.245337,0.045758,0.077888
2024-02-26 00:01:12.011,V24-SP2-02-036,V24-SP2-02,P1-SP2-EXF01,36,72.0115,1315.8,2632,1.156591,-0.704396,3.00784,0.200908,0.312549,0.011252,1.555684,0.269072,0.327569,1.623515,-0.964498,2.601949,0.793314,0.134169,0.007798,0.169125,0.208501,0.374315,0.900689,-0.77278,2.498318,0.218095,0.440379,0.032303,2.019211,0.128941,0.098609,1.600515,-1.197985,2.168469,1.000257,0.244496,0.017174,0.244433,0.053485,0.084056
2024-02-26 00:01:14.011,V24-SP2-02-037,V24-SP2-02,P1-SP2-EXF01,37,74.0118,1315.8,2632,1.14848,-0.734998,2.941842,0.224894,0.551158,0.015878,2.450747,0.195463,0.318364,1.630286,-0.963968,2.395392,0.786314,0.142218,0.006867,0.180866,0.203999,0.384429,0.87702,-0.733418,2.990622,0.222425,0.441708,0.019851,1.985877,0.120537,0.113763,1.601766,-1.189426,2.123059,0.993766,0.232554,0.017369,0.234013,0.073036,0.087608
